InChI Key,CDT_Max,Resp_VAR,Resp_COUNT,Resp_STDEV,Resp_MEDIAN,SMILES_ORI,ID,NAME,DocumentID,RESPONSE,UNIT,DATASET,DATASET_ENTRY_ID,CpID,BatchRef,CpdType,ENTRY_ID,SMILES,InChI,Response
ZDOOQPFIGYHZFV-UHFFFAOYSA-N,0,0.0,2,0.0,4.35,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,R671654,-,A5214,4.35,Log unit,OChem,OChem_31419,0,0,0,ID_31419,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,"InChI=1S/C18H20O4/c1-2-18-20-13-17(22-18)12-19-14-8-10-16(11-9-14)21-15-6-4-3-5-7-15/h3-11,17-18H,2,12-13H2,1H3",4.35
QPOIKPXSFPFCSL-UHFFFAOYSA-N,0,0.0,3,0.0,1.15,CC(=O)OCN1C(=O)C2=C(CCCC2)C1=O,R1189456,-,A5920,1.15,Log unit,OChem,OChem_22676,0,0,0,ID_22676,CC(=O)OCN1C(=O)C2=C(CCCC2)C1=O,"InChI=1S/C11H13NO4/c1-7(13)16-6-12-10(14)8-4-2-3-5-9(8)11(12)15/h2-6H2,1H3",1.15
CNSTXCZBEQEWOX-UHFFFAOYSA-N,0,0.0,1,0.0,4.79,CCCCOc1ccccc1NC(=O)OCCN1CCCCC1,R773274,-,A5643,4.79,Log unit,OChem,OChem_33273,0,0,0,ID_33273,CCCCOc1ccccc1NC(=O)OCCN1CCCCC1,"InChI=1S/C18H28N2O3/c1-2-3-14-22-17-10-6-5-9-16(17)19-18(21)23-15-13-20-11-7-4-8-12-20/h5-6,9-10H,2-4,7-8,11-15H2,1H3,(H,19,21)",4.79
IWZGIPVTSGGNME-UHFFFAOYSA-N,0,0.0,1,0.0,2.71,CC(C)(C)NC(=S)Nc1ccc(F)cc1,R5762312,-,A27772,2.71,Log unit,OChem,OChem_24686,0,0,0,ID_24686,CC(C)(C)NC(=S)Nc1ccc(F)cc1,"InChI=1S/C11H15FN2S/c1-11(2,3)14-10(15)13-9-6-4-8(12)5-7-9/h4-7H,1-3H3,(H2,13,14,15)",2.71
UHCSKKQMFGOLEV-UHFFFAOYSA-N,0,0.0,1,0.0,3.46,CCCCCCNC1=NS(=O)N=C1NCCSCc1ccc(CN(C)C)o1,R35261603,"1,2,5-THIADIAZOLE-1-DIOXIDE,3-(HEXYLAMINO) ANALO; NOCAS_875112",A111278,3.46,Log unit,OChem,OChem_36031,0,0,0,ID_36031,CCCCCCNC1=NS(=O)N=C1NCCSCc1ccc(CN(C)C)o1,"InChI=1S/C18H31N5O2S2/c1-4-5-6-7-10-19-17-18(22-27(24)21-17)20-11-12-26-14-16-9-8-15(25-16)13-23(2)3/h8-9H,4-7,10-14H2,1-3H3,(H,19,21)(H,20,22)",3.46
IINRGGXSLAOMKK-UHFFFAOYSA-N,0,0.0,3,0.0,4.23,CSC(=O)Nc1ccc(Cl)c(Cl)c1,R1187117,-,A5920,4.23,Log unit,OChem,OChem_21564,0,0,0,ID_21564,CSC(=O)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C8H7Cl2NOS/c1-13-8(12)11-5-2-3-6(9)7(10)4-5/h2-4H,1H3,(H,11,12)",4.23
XEKOWRVHYACXOJ-UHFFFAOYSA-N,0,0.0008047619047613,21,0.0283683257306692,0.73,CCOC(C)=O,R4986,Ethyl acetate,A164,0.73,Log unit,OChem,OChem_155,0,0,0,ID_155,CCOC(C)=O,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",0.73
SUVIGLJNEAMWEG-UHFFFAOYSA-N,0,6e-16,12,2.54155059e-08,1.81,CCCS,R6559,propyl mercaptan,A164,1.81,Log unit,OChem,OChem_645,0,0,0,ID_645,CCCS,"InChI=1S/C3H8S/c1-2-3-4/h4H,2-3H2,1H3",1.81
PHJFLPMVEFKEPL-UHFFFAOYSA-N,0,0.0,4,0.0,2.82,COc1ccc2cc(CC(=O)O)ccc2c1,R779003,2-(6-methoxy-2-naphthyl)acetic acid,A5643,2.82,Log unit,OChem,OChem_21011,0,0,0,ID_21011,COc1ccc2cc(CC(=O)O)ccc2c1,"InChI=1S/C13H12O3/c1-16-12-5-4-10-6-9(7-13(14)15)2-3-11(10)8-12/h2-6,8H,7H2,1H3,(H,14,15)",2.82
YRHYCMZPEVDGFQ-UHFFFAOYSA-N,0,0.0,4,0.0,4.41,CCCCCCCCCC(=O)OC,R586478,"Decanoic acid, methyl ester",A4439,4.41,Log unit,OChem,OChem_18154,0,0,0,ID_18154,CCCCCCCCCC(=O)OC,"InChI=1S/C11H22O2/c1-3-4-5-6-7-8-9-10-11(12)13-2/h3-10H2,1-2H3",4.41
NMUSYJAQQFHJEW-UHFFFAOYSA-N,0,0.0,3,0.0,-2.17,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,R1190160,-,A5920,-2.17,Log unit,OChem,OChem_23143,0,0,0,ID_23143,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)",-2.17
LMRGURFWGRDIIQ-UHFFFAOYSA-N,0,0.0,3,0.0,1.69,O=C(CN1CCCC1)NCc1ccccc1,R1189392,-,A5920,1.69,Log unit,OChem,OChem_22620,0,0,0,ID_22620,O=C(CN1CCCC1)NCc1ccccc1,"InChI=1S/C13H18N2O/c16-13(11-15-8-4-5-9-15)14-10-12-6-2-1-3-7-12/h1-3,6-7H,4-5,8-11H2,(H,14,16)",1.69
NBJVQLJVOFJUMF-UHFFFAOYSA-N,0,0.0,3,0.0,3.43,CNC12CCCCC1c1ccccc1C2,R1194334,-,A5920,3.43,Log unit,OChem,OChem_23557,0,0,0,ID_23557,CNC12CCCCC1c1ccccc1C2,"InChI=1S/C14H19N/c1-15-14-9-5-4-8-13(14)12-7-3-2-6-11(12)10-14/h2-3,6-7,13,15H,4-5,8-10H2,1H3",3.43
UGFZLZSWFXVZFM-UHFFFAOYSA-N,0,0.0,2,0.0,3.51,CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Br,R777656,"2-Br 3,5-DiCF3 acetanilide",A5643,3.51,Log unit,OChem,OChem_35821,0,0,0,ID_35821,CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Br,"InChI=1S/C10H6BrF6NO/c1-4(19)18-7-3-5(9(12,13)14)2-6(8(7)11)10(15,16)17/h2-3H,1H3,(H,18,19)",3.51
ZQHRQDBVWWEKHW-UHFFFAOYSA-N,0,0.0,3,0.0,3.75,CNC12CCCCC1CCc1ccc(OC)cc12,R1195116,-,A5920,3.75,Log unit,OChem,OChem_23977,0,0,0,ID_23977,CNC12CCCCC1CCc1ccc(OC)cc12,"InChI=1S/C16H23NO/c1-17-16-10-4-3-5-13(16)8-6-12-7-9-14(18-2)11-15(12)16/h7,9,11,13,17H,3-6,8,10H2,1-2H3",3.75
DTAPQAJKAFRNJB-UHFFFAOYSA-N,0,0.0,4,0.0,3.1,CNC(=O)Oc1cc(C)cc(C(C)C)c1,R1188557,-,A5920,3.1,Log unit,OChem,OChem_21960,0,0,0,ID_21960,CNC(=O)Oc1cc(C)cc(C(C)C)c1,"InChI=1S/C12H17NO2/c1-8(2)10-5-9(3)6-11(7-10)15-12(14)13-4/h5-8H,1-4H3,(H,13,14)",3.1
AFENDNXGAFYKQO-UHFFFAOYSA-N,0,0.0,1,0.0,-0.36,CCC(O)C(=O)O,R35713324,alpha-Hydroxybutyric acid,A112523,-0.36,Log unit,OChem,OChem_14315,0,0,0,ID_14315,CCC(O)C(=O)O,"InChI=1S/C4H8O3/c1-2-3(5)4(6)7/h3,5H,2H2,1H3,(H,6,7)",-0.36
XRKADMSNWXECAK-UHFFFAOYSA-N,0,0.0,2,0.0,4.23,CCCOc1ccccc1NC(=O)OCCN1CCCCC1,R773272,2-PROPOXY-CARBANILATE-O-2(N-PIPERIDINYL)ETHYL,A5643,4.23,Log unit,OChem,OChem_33271,0,0,0,ID_33271,CCCOc1ccccc1NC(=O)OCCN1CCCCC1,"InChI=1S/C17H26N2O3/c1-2-13-21-16-9-5-4-8-15(16)18-17(20)22-14-12-19-10-6-3-7-11-19/h4-5,8-9H,2-3,6-7,10-14H2,1H3,(H,18,20)",4.23
XMVNUAHPLDBEJH-UHFFFAOYSA-N,0,0.0,7,0.0,0.03,COC(=O)c1cncnc1,R672469,-,A5214,0.03,Log unit,OChem,OChem_3595,0,0,0,ID_3595,COC(=O)c1cncnc1,"InChI=1S/C6H6N2O2/c1-10-6(9)5-2-7-4-8-3-5/h2-4H,1H3",0.03
RWGJVMFILBWTGJ-UHFFFAOYSA-N,0,0.0,1,0.0,1.17,CNC(=O)CCc1ccccc1,R768465,"BENZENEPROPANAMIDE, N-METHYL-",A5643,1.17,Log unit,OChem,OChem_20568,0,0,0,ID_20568,CNC(=O)CCc1ccccc1,"InChI=1S/C10H13NO/c1-11-10(12)8-7-9-5-3-2-4-6-9/h2-6H,7-8H2,1H3,(H,11,12)",1.17
XEGGRYVFLWGFHI-UHFFFAOYSA-N,0,0.0,4,0.0,1.7,CNC(=O)Oc1cccc2c1OC(C)(C)O2,R1189391,-,A5920,1.7,Log unit,OChem,OChem_22619,0,0,0,ID_22619,CNC(=O)Oc1cccc2c1OC(C)(C)O2,"InChI=1S/C11H13NO4/c1-11(2)15-8-6-4-5-7(9(8)16-11)14-10(13)12-3/h4-6H,1-3H3,(H,12,13)",1.7
QWAGALBSTFENEE-UHFFFAOYSA-N,0,1.7e-15,3,4.21468485e-08,3.26,Nc1cccc2cc3ccccc3nc12,R6253,4-aminoacridine,A164,3.26,Log unit,OChem,OChem_17451,0,0,0,ID_17451,Nc1cccc2cc3ccccc3nc12,"InChI=1S/C13H10N2/c14-11-6-3-5-10-8-9-4-1-2-7-12(9)15-13(10)11/h1-8H,14H2",3.26
CPNGPNLZQNNVQM-UHFFFAOYSA-N,0,0.0,7,0.0,-0.58,c1cnc2ncncc2n1,R6367,pteridine,A164,-0.58,Log unit,OChem,OChem_622,0,0,0,ID_622,c1cnc2ncncc2n1,InChI=1S/C6H4N4/c1-2-9-6-5(8-1)3-7-4-10-6/h1-4H,-0.58
WYACBZDAHNBPPB-UHFFFAOYSA-N,0,0.0,9,0.0,0.56,CCOC(=O)C(=O)OCC,R585401,"Ethanedioic acid, diethyl ester",A4439,0.56,Log unit,OChem,OChem_1132,0,0,0,ID_1132,CCOC(=O)C(=O)OCC,"InChI=1S/C6H10O4/c1-3-9-5(7)6(8)10-4-2/h3-4H2,1-2H3",0.56
YWHRNWZTCCNWSH-UHFFFAOYSA-N,0,0.0,4,0.0,1.76,CNC(=O)Nc1ccc(OC)c(Cl)c1,R1188095,-,A5920,1.76,Log unit,OChem,OChem_21779,0,0,0,ID_21779,CNC(=O)Nc1ccc(OC)c(Cl)c1,"InChI=1S/C9H11ClN2O2/c1-11-9(13)12-6-3-4-8(14-2)7(10)5-6/h3-5H,1-2H3,(H2,11,12,13)",1.76
QGBVXEMPWXTZNG-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,2.09,COC(=O)Nc1ccccc1C(F)(F)F,R1188709,-,A5920,2.09,Log unit,OChem,OChem_22074,0,0,0,ID_22074,COC(=O)Nc1ccccc1C(F)(F)F,"InChI=1S/C9H8F3NO2/c1-15-8(14)13-7-5-3-2-4-6(7)9(10,11)12/h2-5H,1H3,(H,13,14)",2.09
ASSQXZCUYOADEH-UHFFFAOYSA-N,0,0.0,1,0.0,0.65,CCC(C)OC(N)=O,R35679372,O-isobutylcarbamate,A112473,0.65,Log unit,OChem,OChem_14171,0,0,0,ID_14171,CCC(C)OC(N)=O,"InChI=1S/C5H11NO2/c1-3-4(2)8-5(6)7/h4H,3H2,1-2H3,(H2,6,7)",0.65
JEDHEXUPBRMUMB-UHFFFAOYSA-N,0,0.0,6,0.0,1.41,CN(C)c1cccnc1,R672056,-,A5214,1.41,Log unit,OChem,OChem_3482,0,0,0,ID_3482,CN(C)c1cccnc1,"InChI=1S/C7H10N2/c1-9(2)7-4-3-5-8-6-7/h3-6H,1-2H3",1.41
VNYXTZQJJLBMQI-UHFFFAOYSA-N,0,0.0,3,0.0,2.28,CCN1CCNC1=Nc1ncc([N+](=O)[O-])s1,R1189277,-,A5920,2.28,Log unit,OChem,OChem_22525,0,0,0,ID_22525,CCN1CCNC1=Nc1ncc([N+](=O)[O-])s1,"InChI=1S/C8H11N5O2S/c1-2-12-4-3-9-7(12)11-8-10-5-6(16-8)13(14)15/h5H,2-4H2,1H3,(H,9,10,11)",2.28
AHHHDTLXONDKQF-UHFFFAOYSA-N,0,0.0,4,0.0,-1.45,Cc1cc[nH]c(=O)n1,R770983,2PYRIMIDONE4METHYL,A5643,-1.45,Log unit,OChem,OChem_5339,0,0,0,ID_5339,Cc1cc[nH]c(=O)n1,"InChI=1S/C5H6N2O/c1-4-2-3-6-5(8)7-4/h2-3H,1H3,(H,6,7,8)",-1.45
FSQFDXNOHWWSEC-UHFFFAOYSA-N,0,0.0,1,0.0,-0.7,CCCNC(=O)CCC(=O)NCc1c(O)c(=O)cc(C)n1C,R35256460,"3-HYDROXYPYRIDIN-4-ONE,N-METHYL-2-(N'-PROPYLSUCC; NOCAS_877888",A111278,-0.7,Log unit,OChem,OChem_33982,0,0,0,ID_33982,CCCNC(=O)CCC(=O)NCc1c(O)c(=O)cc(C)n1C,"InChI=1S/C15H23N3O4/c1-4-7-16-13(20)5-6-14(21)17-9-11-15(22)12(19)8-10(2)18(11)3/h8,22H,4-7,9H2,1-3H3,(H,16,20)(H,17,21)",-0.7
ZTHYODDOHIVTJV-UHFFFAOYSA-N,0,0.0,4,0.0,1.8,CCCOC(=O)c1cc(O)c(O)c(O)c1,R1194258,-,A5920,1.8,Log unit,OChem,OChem_23494,0,0,0,ID_23494,CCCOC(=O)c1cc(O)c(O)c(O)c1,"InChI=1S/C10H12O5/c1-2-3-15-10(14)6-4-7(11)9(13)8(12)5-6/h4-5,11-13H,2-3H2,1H3",1.8
XSDPZPWLUUGYHH-UHFFFAOYSA-N,0,0.0,3,0.0,0.4,CN(C=O)c1ccc(S(=O)(=O)N(C)C)cc1,R1189527,-,A5920,0.4,Log unit,OChem,OChem_22739,0,0,0,ID_22739,CN(C=O)c1ccc(S(=O)(=O)N(C)C)cc1,"InChI=1S/C10H14N2O3S/c1-11(2)16(14,15)10-6-4-9(5-7-10)12(3)8-13/h4-8H,1-3H3",0.4
XACJBFHSZJWBBP-UHFFFAOYSA-N,0,7.1e-15,3,8.4293697e-08,5.55,c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,R1189066,-,A5920,5.55,Log unit,OChem,OChem_22375,0,0,0,ID_22375,c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,"InChI=1S/C16H20/c1-2-4-15(5-3-1)16-9-12-6-13(10-16)8-14(7-12)11-16/h1-5,12-14H,6-11H2",5.55
FTMRMQALUDDFQO-UHFFFAOYSA-N,0,0.0,4,0.0,5.05,c1ccc2cc3c(cc2c1)oc1ccccc13,R1194610,-,A5920,5.05,Log unit,OChem,OChem_23757,0,0,0,ID_23757,c1ccc2cc3c(cc2c1)oc1ccccc13,InChI=1S/C16H10O/c1-2-6-12-10-16-14(9-11(12)5-1)13-7-3-4-8-15(13)17-16/h1-10H,5.05
PNCNMJWEZVCIHP-UHFFFAOYSA-N,0,0.0,1,0.0,0.99,CCN(CC)C(=O)NS(=O)(=O)c1ccccc1,R772906,"BENZENESULFONAMIDE, N-[(DIETHYLAMINO)CARBONYL]-",A5643,0.99,Log unit,OChem,OChem_33137,0,0,0,ID_33137,CCN(CC)C(=O)NS(=O)(=O)c1ccccc1,"InChI=1S/C11H16N2O3S/c1-3-13(4-2)11(14)12-17(15,16)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3,(H,12,14)",0.99
HPFDGTFXAVIVTH-UHFFFAOYSA-N,0,0.0,1,0.0,0.31,COCC(C)OCC(C)OCC(C)O,R1935068,-,A9072,0.31,Log unit,OChem,OChem_24139,0,0,0,ID_24139,COCC(C)OCC(C)OCC(C)O,"InChI=1S/C10H22O4/c1-8(11)5-13-10(3)7-14-9(2)6-12-4/h8-11H,5-7H2,1-4H3",0.31
WXKZZURRHWOPJN-UHFFFAOYSA-N,0,0.0,2,0.0,0.52,CN(C)C(N(C)C)=S(I)c1cc(Cl)cc(Cl)c1,R776478,"Tetramethylthiouronium iodide,S-(3,5-dichlorophe",A5643,0.52,Log unit,OChem,OChem_35518,0,0,0,ID_35518,CN(C)C(N(C)C)=S(I)c1cc(Cl)cc(Cl)c1,"InChI=1S/C11H15Cl2IN2S/c1-15(2)11(16(3)4)17(14)10-6-8(12)5-9(13)7-10/h5-7H,1-4H3",0.52
LBEZQIFOXHJHDY-UHFFFAOYSA-N,0,1e-16,3,1.05367121e-08,0.74,O=C(COc1ccccc1)N1CCOCC1,R1189497,-,A5920,0.74,Log unit,OChem,OChem_22712,0,0,0,ID_22712,O=C(COc1ccccc1)N1CCOCC1,"InChI=1S/C12H15NO3/c14-12(13-6-8-15-9-7-13)10-16-11-4-2-1-3-5-11/h1-5H,6-10H2",0.74
CXQWRCVTCMQVQX-UHFFFAOYSA-N,0,0.0,2,0.0,0.95,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,R767400,"3,5,7,3',4'-PENTAHYDROXYFLAVANONE",A5643,0.95,Log unit,OChem,OChem_31913,0,0,0,ID_31913,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,"InChI=1S/C15H12O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,14-19,21H",0.95
ROYOYTLGDLIGBX-UHFFFAOYSA-N,0,0.0,2,0.0,2.75,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,R769753,FLUDIAZEPAM,A5643,2.75,Log unit,OChem,OChem_32272,0,0,0,ID_32272,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,"InChI=1S/C16H12ClFN2O/c1-20-14-7-6-10(17)8-12(14)16(19-9-15(20)21)11-4-2-3-5-13(11)18/h2-8H,9H2,1H3",2.75
YFBPRJGDJKVWAH-UHFFFAOYSA-N,0,0.0,4,0.0,2.92,CNC(=O)Oc1cc(C)c(SC)c(C)c1,R1188583,-,A5920,2.92,Log unit,OChem,OChem_21977,0,0,0,ID_21977,CNC(=O)Oc1cc(C)c(SC)c(C)c1,"InChI=1S/C11H15NO2S/c1-7-5-9(14-11(13)12-3)6-8(2)10(7)15-4/h5-6H,1-4H3,(H,12,13)",2.92
WROKGYVSAYYTNV-UHFFFAOYSA-N,0,0.0,2,0.0,-1.11,C=CS(=O)CCCl,R666845,-,A5214,-1.11,Log unit,OChem,OChem_2548,0,0,0,ID_2548,C=CS(=O)CCCl,"InChI=1S/C4H7ClOS/c1-2-7(6)4-3-5/h2H,1,3-4H2",-1.11
JQEDHEXKYSQIME-UHFFFAOYSA-N,0,0.0,1,0.0,2.0,COc1ccc(Br)c(Cc2cnc(N)nc2N)c1,R774951,24NH2-5(2-BR-5-MEO-BENZYL)PYRIMIDINE,A5643,2.0,Log unit,OChem,OChem_33710,0,0,0,ID_33710,COc1ccc(Br)c(Cc2cnc(N)nc2N)c1,"InChI=1S/C12H13BrN4O/c1-18-9-2-3-10(13)7(5-9)4-8-6-16-12(15)17-11(8)14/h2-3,5-6H,4H2,1H3,(H4,14,15,16,17)",2.0
GWLRYEGVSCKUTI-UHFFFAOYSA-N,0,2e-16,3,1.49011611e-08,-0.78,CC(=O)NCC(=O)NC(CC(C)C)C(N)=O,R1189584,-,A5920,-0.78,Log unit,OChem,OChem_22788,0,0,0,ID_22788,CC(=O)NCC(=O)NC(CC(C)C)C(N)=O,"InChI=1S/C10H19N3O3/c1-6(2)4-8(10(11)16)13-9(15)5-12-7(3)14/h6,8H,4-5H2,1-3H3,(H2,11,16)(H,12,14)(H,13,15)",-0.78
YPNZTHVEMNUDND-UHFFFAOYSA-N,0,0.0,1,0.0,2.84,CCCCCCCCOC(N)=O,R668275,-,A5214,2.84,Log unit,OChem,OChem_18938,0,0,0,ID_18938,CCCCCCCCOC(N)=O,"InChI=1S/C9H19NO2/c1-2-3-4-5-6-7-8-12-9(10)11/h2-8H2,1H3,(H2,10,11)",2.84
TWLLPUMZVVGILS-UHFFFAOYSA-N,0,0.0,4,0.0,2.57,CCOC(=O)c1ccccc1N,R586085,"Benzoic acid, 2-amino-, ethyl ester",A4439,2.57,Log unit,OChem,OChem_18006,0,0,0,ID_18006,CCOC(=O)c1ccccc1N,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6H,2,10H2,1H3",2.57
PKBGHORNUFQAAW-UHFFFAOYSA-N,0,0.0,2,0.0,1.18,NNC(=O)c1ccc(Cl)cc1,R671511,-,A5214,1.18,Log unit,OChem,OChem_19279,0,0,0,ID_19279,NNC(=O)c1ccc(Cl)cc1,"InChI=1S/C7H7ClN2O/c8-6-3-1-5(2-4-6)7(11)10-9/h1-4H,9H2,(H,10,11)",1.18
XZYJNHZNHGUSNY-UHFFFAOYSA-N,0,0.0,7,8.6031894e-09,0.55,CNCC(F)(F)F,R96477,"N-ME ETHYLAMINE,2,2,2-TRIFLUORO",A2330,0.55,Log unit,OChem,OChem_790,0,0,0,ID_790,CNCC(F)(F)F,"InChI=1S/C3H6F3N/c1-7-2-3(4,5)6/h7H,2H2,1H3",0.55
ZZORFUFYDOWNEF-UHFFFAOYSA-N,0,4e-16,3,2.10734242e-08,1.63,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,R666864,-,A5214,1.63,Log unit,OChem,OChem_30853,0,0,0,ID_30853,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,"InChI=1S/C12H14N4O4S/c1-19-11-7-10(14-12(15-11)20-2)16-21(17,18)9-5-3-8(13)4-6-9/h3-7H,13H2,1-2H3,(H,14,15,16)",1.63
JCTPDXUYOFERRC-UHFFFAOYSA-N,0,0.0,1,0.0,2.53,CCC(CC)C(=O)NS(=O)(=O)c1ccc(Cl)cc1N,R774744,"BUTANAMIDE, N-[(2-AMINO-4-CHLOROPHENYL)SULFONYL]",A5643,2.53,Log unit,OChem,OChem_33637,0,0,0,ID_33637,CCC(CC)C(=O)NS(=O)(=O)c1ccc(Cl)cc1N,"InChI=1S/C12H17ClN2O3S/c1-3-8(4-2)12(16)15-19(17,18)11-6-5-9(13)7-10(11)14/h5-8H,3-4,14H2,1-2H3,(H,15,16)",2.53
POGQSBRIGCQNEG-UHFFFAOYSA-N,0,0.0,1,0.0,0.9,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,R17315571,Rufinamide,A17434,0.9,Log unit,OChem,OChem_24745,0,0,0,ID_24745,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,"InChI=1S/C10H8F2N4O/c11-7-2-1-3-8(12)6(7)4-16-5-9(10(13)17)14-15-16/h1-3,5H,4H2,(H2,13,17)",0.9
ALBRYELYQFEHGI-UHFFFAOYSA-N,0,0.0,1,0.0,3.33,Cc1cccc(C2=NCC(=O)Nc3ccc(Cl)cc32)c1,R769953,"2H-1,4-BENZODIAZEPIN-2-ONE, 7-CHLORO-1,3-DIHYDRO",A5643,3.33,Log unit,OChem,OChem_32316,0,0,0,ID_32316,Cc1cccc(C2=NCC(=O)Nc3ccc(Cl)cc32)c1,"InChI=1S/C16H13ClN2O/c1-10-3-2-4-11(7-10)16-13-8-12(17)5-6-14(13)19-15(20)9-18-16/h2-8H,9H2,1H3,(H,19,20)",3.33
DVRIUAVNCKTINE-UHFFFAOYSA-N,0,0.0,1,0.0,-0.4,CCOP(=O)(O)Cc1ccc(S(C)(=O)=O)cc1,R777879,"Phosphonic acid, [[4-(methylsulfonyl)phenyl]meth",A5643,-0.4,Log unit,OChem,OChem_33790,0,0,0,ID_33790,CCOP(=O)(O)Cc1ccc(S(C)(=O)=O)cc1,"InChI=1S/C10H15O5PS/c1-3-15-16(11,12)8-9-4-6-10(7-5-9)17(2,13)14/h4-7H,3,8H2,1-2H3,(H,11,12)",-0.4
YGUMVDWOQQJBGA-UHFFFAOYSA-N,0,0.0,1,0.0,1.48,O=S(=O)([O-])c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)[O-],R771081,CI FLUORESCENT BRIGHTENER 260,A5643,1.48,Log unit,OChem,OChem_34811,0,0,0,ID_34811,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)O,"InChI=1S/C40H40N12O8S2/c53-61(54,55)33-25-31(43-37-45-35(41-29-7-3-1-4-8-29)47-39(49-37)51-17-21-59-22-18-51)15-13-27(33)11-12-28-14-16-32(26-34(28)62(56,57)58)44-38-46-36(42-30-9-5-2-6-10-30)48-40(50-38)52-19-23-60-24-20-52/h1-16,25-26H,17-24H2,(H,53,54,55)(H,56,57,58)(H2,41,43,45,47,49)(H2,42,44,46,48,50)",1.48
UXABARREKCJULM-UHFFFAOYSA-N,0,0.0,2,0.0,2.31,CCn1ccnc1CC1COc2ccccc2O1,R34780489,IMILOXAN,A106408,2.31,Log unit,OChem,OChem_26139,0,0,0,ID_26139,CCn1ccnc1CC1COc2ccccc2O1,"InChI=1S/C14H16N2O2/c1-2-16-8-7-15-14(16)9-11-10-17-12-5-3-4-6-13(12)18-11/h3-8,11H,2,9-10H2,1H3",2.31
JVUSEQPOWCBYNG-UHFFFAOYSA-N,0,0.0,1,0.0,6.59,Clc1cc(Cl)c2c(c1)oc1cc(Cl)c(Cl)c(Cl)c12,R672551,-,A5214,6.59,Log unit,OChem,OChem_31584,0,0,0,ID_31584,Clc1cc(Cl)c2c(c1)oc1cc(Cl)c(Cl)c(Cl)c12,InChI=1S/C12H3Cl5O/c13-4-1-5(14)9-7(2-4)18-8-3-6(15)11(16)12(17)10(8)9/h1-3H,6.59
DGKKGLAEGKBLCW-UHFFFAOYSA-N,0,0.0,1,0.0,1.38,COc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,R35266202,"24NH2pyrimidine,5(3MeO-45OCH2O)benzyl",A111278,1.38,Log unit,OChem,OChem_34788,0,0,0,ID_34788,COc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,"InChI=1S/C13H14N4O3/c1-18-9-3-7(4-10-11(9)20-6-19-10)2-8-5-16-13(15)17-12(8)14/h3-5H,2,6H2,1H3,(H4,14,15,16,17)",1.38
FBHIYDKAVXGZJU-UHFFFAOYSA-N,0,0.0,1,0.0,-0.58,CN(C)C(N(C)C)=S(I)c1ccc(F)cc1,R772845,"Tetramethylthiouronium iodide,S-(4-fluorophenyl)",A5643,-0.58,Log unit,OChem,OChem_34972,0,0,0,ID_34972,CN(C)C(N(C)C)=S(I)c1ccc(F)cc1,"InChI=1S/C11H16FIN2S/c1-14(2)11(15(3)4)16(13)10-7-5-9(12)6-8-10/h5-8H,1-4H3",-0.58
MBFAEWRXKMICFK-UHFFFAOYSA-N,0,0.0,3,0.0,2.58,O=c1ccc2ccc3occc3c2s1,R780674,1-THIOANGELICIN,A5643,2.58,Log unit,OChem,OChem_21341,0,0,0,ID_21341,O=c1ccc2ccc3occc3c2s1,InChI=1S/C11H6O2S/c12-10-4-2-7-1-3-9-8(5-6-13-9)11(7)14-10/h1-6H,2.58
