Name,DocumentID,ID,SMILES,Response,Original_SMILES,Batch Reference,Type,Dataset,SMILES_ORI,InChI,InChI Key,Resp_STDEV,Resp_CNT,Resp_MEDIAN
-,A100755,None,CN(C)CC1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,2.88,None,None,None,OChem,CN(C)CC1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,"InChI=1S/C28H28N4O2/c1-30(2)15-17-12-13-32-22-11-7-5-9-19(22)24(23(32)14-17)26-25(27(33)29-28(26)34)20-16-31(3)21-10-6-4-8-18(20)21/h4-11,16-17H,12-15H2,1-3H3,(H,29,33,34)",FXGHOAZJQNLNFD-UHFFFAOYSA-N,0.0,1,2.88
-,A100755,None,COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,2.5,None,None,None,OChem,COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,"InChI=1S/C16H15N3O2S2/c1-21-12-6-4-11(5-7-12)9-18-14(20)10-22-16-19-13-3-2-8-17-15(13)23-16/h2-8H,9-10H2,1H3,(H,18,20)",DYZBVHSZWXIDDQ-UHFFFAOYSA-N,0.0,1,2.5
-,A123551,None,Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,2.5999999,None,None,None,OChem,Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,"InChI=1S/C21H22ClN3O3/c1-13-2-3-17-18(8-13)25(21(26)23-17)15-4-6-24(7-5-15)11-14-9-19-20(10-16(14)22)28-12-27-19/h2-3,8-10,15H,4-7,11-12H2,1H3,(H,23,26)",PAJSQNJPMJTKTN-UHFFFAOYSA-N,0.0,1,2.5999999
-,A100755,None,Cc1cc(Cl)ccc1OC1CCN(CC(O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,2.37,None,None,None,OChem,Cc1cc(Cl)ccc1OC1CCN(CC(O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,"InChI=1S/C22H25ClF3N3O4/c1-13-8-14(23)2-3-19(13)33-16-4-6-29(7-5-16)12-15(30)10-28-21(32)17-11-27-20(31)9-18(17)22(24,25)26/h2-3,8-9,11,15-16,30H,4-7,10,12H2,1H3,(H,27,31)(H,28,32)",ODKRBJGIPOQDPJ-UHFFFAOYSA-N,0.0,1,2.37
-,A100755,None,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(-c6ccco6)cc54)CC3)nc2N1,2.19,None,None,None,OChem,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(-c6ccco6)cc54)CC3)nc2N1,"InChI=1S/C27H29N5O5/c33-25-16-36-24-6-4-20(29-27(24)30-25)15-28-19-7-9-31(10-8-19)11-12-32-21-14-18(22-2-1-13-35-22)3-5-23(21)37-17-26(32)34/h1-6,13-14,19,28H,7-12,15-17H2,(H,29,30,33)",BBYRVOHZWJHMHW-UHFFFAOYSA-N,0.0,1,2.19
-,A100755,None,Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,2.62,None,None,None,OChem,Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,"InChI=1S/C18H19N5O2/c1-12-3-8-17(21-20-12)23-9-14(10-23)11-24-16-6-4-15(5-7-16)18-19-13(2)25-22-18/h3-8,14H,9-11H2,1-2H3",HCOIQQJHIUTQMB-UHFFFAOYSA-N,0.0,1,2.62
-,A100755,None,CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O,0.31,None,None,None,OChem,CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O,"InChI=1S/C20H21F3O5S/c1-4-17(19(24)25)28-18-9-6-13(20(21,22)23)11-16(18)15-8-7-14(10-12(15)3)29(26,27)5-2/h6-11,17H,4-5H2,1-3H3,(H,24,25)",GCJIORHCPZEYFY-UHFFFAOYSA-N,0.0,1,0.31
-,A123551,None,Cc1nc2c(C)cccc2c(=O)o1,2.0999999,None,None,None,OChem,Cc1nc2c(C)cccc2c(=O)o1,"InChI=1S/C10H9NO2/c1-6-4-3-5-8-9(6)11-7(2)13-10(8)12/h3-5H,1-2H3",UPESZMKSJCDUGY-UHFFFAOYSA-N,0.0,1,2.0999999
-,A100755,None,CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1,2.24,None,None,None,OChem,CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1,"InChI=1S/C20H17N7O2/c1-12(28)23-15-3-2-13-4-5-26(17(13)6-15)18-7-19(24-16-10-29-11-16)27-20(25-18)14(8-21)9-22-27/h2-7,9,16,24H,10-11H2,1H3,(H,23,28)",DGZDPMXIIKQRKT-UHFFFAOYSA-N,0.0,1,2.24
-,A100755,None,O=C(Oc1ccc2c(c1)OCCC2=O)c1ccccc1,3.6,None,None,None,OChem,O=C(Oc1ccc2c(c1)OCCC2=O)c1ccccc1,"InChI=1S/C16H12O4/c17-14-8-9-19-15-10-12(6-7-13(14)15)20-16(18)11-4-2-1-3-5-11/h1-7,10H,8-9H2",NBOAWMUWUXJPTE-UHFFFAOYSA-N,0.0,1,3.6
-,A100755,None,Cc1cn(C2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O,2.35,None,None,None,OChem,Cc1cn(C2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O,"InChI=1S/C22H21ClFN3O6S/c1-13-11-27(22(30)25-21(13)29)16-3-2-6-26(12-16)34(31,32)18-4-5-19(28)20(10-18)33-17-8-14(23)7-15(24)9-17/h4-5,7-11,16,28H,2-3,6,12H2,1H3,(H,25,29,30)",QEKSOIKPWDSAHL-UHFFFAOYSA-N,0.0,1,2.35
-,A100755,None,Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,2.6,None,None,None,OChem,Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,"InChI=1S/C22H26ClN5O2/c1-15-4-9-19(23)20(12-15)26-21-10-11-24-22(27-21)25-16-5-7-18(8-6-16)30-14-17(29)13-28(2)3/h4-12,17,29H,13-14H2,1-3H3,(H2,24,25,26,27)",CRSRQGVEEUYTNA-UHFFFAOYSA-N,0.0,1,2.6
-,A123551,None,Cc1ccc(-c2nc(CNCCC3CCCN3C)c(C)o2)cc1,3.3,None,None,None,OChem,Cc1ccc(-c2nc(CNCCC3CCCN3C)c(C)o2)cc1,"InChI=1S/C19H27N3O/c1-14-6-8-16(9-7-14)19-21-18(15(2)23-19)13-20-11-10-17-5-4-12-22(17)3/h6-9,17,20H,4-5,10-13H2,1-3H3",RIKYQXIUPSOHNT-UHFFFAOYSA-N,0.0,1,3.3
-,A100755,None,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C3CCN(C)CC3)CC2)c(C)c1,0.3,None,None,None,OChem,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C3CCN(C)CC3)CC2)c(C)c1,"InChI=1S/C25H41N3O5S/c1-19-16-23(32-5)17-20(2)25(19)34(30,31)27(4)14-15-33-18-24(29)28-12-8-22(9-13-28)21-6-10-26(3)11-7-21/h16-17,21-22H,6-15,18H2,1-5H3",UIAJWJKEMBCSHS-UHFFFAOYSA-N,0.0,1,0.3
-,A100755,None,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,3.6,None,None,None,OChem,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,"InChI=1S/C18H21N5S/c1-2-14-13-9-10-22-17(15-8-5-11-24-15)19-20-18(22)16(13)23(21-14)12-6-3-4-7-12/h5,8,11-12H,2-4,6-7,9-10H2,1H3",DHCOPPHTVOXDKU-UHFFFAOYSA-N,0.0,1,3.6
-,A100755,None,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1,1.34,None,None,None,OChem,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1,"InChI=1S/C24H28N4O3S/c1-17-12-14-20(15-13-17)32(30,31)27-23-21(16-25-28(23)19-9-4-3-5-10-19)24(29)26-22-11-7-6-8-18(22)2/h3-5,9-10,12-16,18,22,27H,6-8,11H2,1-2H3,(H,26,29)",AYPVPRGQTUGNOF-UHFFFAOYSA-N,0.0,1,1.34
-,A100755,None,Cc1cc(Oc2cc(S(=O)(=O)N3CCCC(n4cc(C)c(=O)[nH]c4=O)C3)ccc2O)ccc1Cl,2.4,None,None,None,OChem,Cc1cc(Oc2cc(S(=O)(=O)N3CCCC(n4cc(C)c(=O)[nH]c4=O)C3)ccc2O)ccc1Cl,"InChI=1S/C23H24ClN3O6S/c1-14-10-17(5-7-19(14)24)33-21-11-18(6-8-20(21)28)34(31,32)26-9-3-4-16(13-26)27-12-15(2)22(29)25-23(27)30/h5-8,10-12,16,28H,3-4,9,13H2,1-2H3,(H,25,29,30)",OSZDWXJDHLZQLU-UHFFFAOYSA-N,0.0,1,2.4
-,A123551,None,CC1CN(C(c2cccc(O)c2)c2ccc3c(c2)CN(CC(=O)O)CC3)C(C)CN1Cc1ccccc1,2.0999999,None,None,None,OChem,CC1CN(C(c2cccc(O)c2)c2ccc3c(c2)CN(CC(=O)O)CC3)C(C)CN1Cc1ccccc1,"InChI=1S/C31H37N3O3/c1-22-18-34(23(2)17-33(22)19-24-7-4-3-5-8-24)31(26-9-6-10-29(35)16-26)27-12-11-25-13-14-32(21-30(36)37)20-28(25)15-27/h3-12,15-16,22-23,31,35H,13-14,17-21H2,1-2H3,(H,36,37)",RADOBVBWYWWWKV-UHFFFAOYSA-N,0.0,1,2.0999999
-,A123551,None,CNC(=O)Cn1cccc(O)c1=O,-1.15,None,None,None,OChem,CNC(=O)Cn1cccc(O)c1=O,"InChI=1S/C8H10N2O3/c1-9-7(12)5-10-4-2-3-6(11)8(10)13/h2-4,11H,5H2,1H3,(H,9,12)",MYBYKISVTXPHME-UHFFFAOYSA-N,0.0,1,-1.15
-,A123578,None,CCCCCCCC(=O)NCCCN1CC(C)CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C1C,3.74,None,None,None,OChem,CCCCCCCC(=O)NCCCN1CC(C)CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C1C,"InChI=1S/C48H91N3O13/c1-15-17-18-19-20-22-37(52)49-23-21-24-51-28-29(3)26-46(9,57)43(64-45-39(53)35(50(12)13)25-30(4)60-45)31(5)40(63-38-27-47(10,59-14)42(55)34(8)61-38)32(6)44(56)62-36(16-2)48(11,58)41(54)33(51)7/h29-36,38-43,45,53-55,57-58H,15-28H2,1-14H3,(H,49,52)",WIODHSCJCFHSJV-UHFFFAOYSA-N,0.0,1,3.74
-,A123552,None,Cc1cc(NC(=O)OCc2ccccc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,3.1,None,None,None,OChem,Cc1cc(NC(=O)OCc2ccccc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,"InChI=1S/C26H24ClN3O3/c1-19-14-25(28-26(31)33-18-21-10-6-3-7-11-21)29-30(19)16-22-15-23(27)12-13-24(22)32-17-20-8-4-2-5-9-20/h2-15H,16-18H2,1H3,(H,28,29,31)",BICROVYPKMNVFO-UHFFFAOYSA-N,0.0,1,3.1
-,A100755,None,O=[N+]([O-])c1ccc2c(c1)N(c1cccc[n+]1[O-])CC(C(F)F)(C(F)F)O2,3.2,None,None,None,OChem,O=[N+]([O-])c1ccc2c(c1)N(c1cccc[n+]1[O-])CC(C(F)F)(C(F)F)O2,"InChI=1S/C15H11F4N3O4/c16-13(17)15(14(18)19)8-20(12-3-1-2-6-21(12)23)10-7-9(22(24)25)4-5-11(10)26-15/h1-7,13-14H,8H2",LIKAVDUPUINJPY-UHFFFAOYSA-N,0.0,1,3.2
-,A122806,None,CN1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5ccc(C#N)cc5)n4n3)cc2)CC1,2.82,None,None,None,OChem,CN1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5ccc(C#N)cc5)n4n3)cc2)CC1,"InChI=1S/C25H22N6O/c1-29-12-14-30(15-13-29)25(32)21-8-6-19(7-9-21)22-10-11-24-27-17-23(31(24)28-22)20-4-2-18(16-26)3-5-20/h2-11,17H,12-15H2,1H3",PEHQJHHHTXOGJK-UHFFFAOYSA-N,0.0,1,2.82
-,A100755,None,Nc1cccc2c1-c1ccccc1C(=O)C2=O,2.31,None,None,None,OChem,Nc1cccc2c1-c1ccccc1C(=O)C2=O,"InChI=1S/C14H9NO2/c15-11-7-3-6-10-12(11)8-4-1-2-5-9(8)13(16)14(10)17/h1-7H,15H2",GNQVNMOALCQXTO-UHFFFAOYSA-N,0.0,1,2.31
-,A111962,None,CCC(C)C(NC(=O)C(CC(C)C)NC(C)=O)C(N)=O,0.68,None,None,None,OChem,CCC(C)C(NC(=O)C(CC(C)C)NC(C)=O)C(N)=O,"InChI=1S/C14H27N3O3/c1-6-9(4)12(13(15)19)17-14(20)11(7-8(2)3)16-10(5)18/h8-9,11-12H,6-7H2,1-5H3,(H2,15,19)(H,16,18)(H,17,20)",IHLRWURRQBKUKA-UHFFFAOYSA-N,0.0,1,0.68
-,A122806,None,N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1,2.1,None,None,None,OChem,N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1,"InChI=1S/C24H19N5O2/c25-15-17-1-3-19(4-2-17)22-16-26-23-10-9-21(27-29(22)23)18-5-7-20(8-6-18)24(30)28-11-13-31-14-12-28/h1-10,16H,11-14H2",CARBAQLLNJEQRM-UHFFFAOYSA-N,0.0,1,2.1
-,A100755,None,CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12,2.89,None,None,None,OChem,CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12,"InChI=1S/C16H16F2N6OS/c1-8(6-25)21-14-13-15(22-11(19)5-20-13)24-16(23-14)26-7-9-3-2-4-10(17)12(9)18/h2-5,8,25H,6-7H2,1H3,(H3,19,21,22,23,24)",BJILNBJSTFTMIK-UHFFFAOYSA-N,0.0,1,2.89
-,A100755,None,NC(=O)c1cccnc1Oc1ccccc1,1.13,None,None,None,OChem,NC(=O)c1cccnc1Oc1ccccc1,"InChI=1S/C12H10N2O2/c13-11(15)10-7-4-8-14-12(10)16-9-5-2-1-3-6-9/h1-8H,(H2,13,15)",FTBCRRFSFTVINJ-UHFFFAOYSA-N,0.0,1,1.13
-,A100755,None,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,2.7,None,None,None,OChem,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,"InChI=1S/C28H38F3N5O2/c1-19-16-35(14-15-36(19)24(17-38-5)22-6-8-23(9-7-22)28(29,30)31)27(4)10-12-34(13-11-27)26(37)25-20(2)32-18-33-21(25)3/h6-9,18-19,24H,10-17H2,1-5H3",CNPVJJQCETWNEU-UHFFFAOYSA-N,0.0,1,2.7
-,A100755,None,Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,1.87,None,None,None,OChem,Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,"InChI=1S/C24H24N6O3/c1-16-3-4-17(23(31)26-22-7-12-33-27-22)13-21(16)30-15-25-20-6-5-18(14-19(20)24(30)32)29-10-8-28(2)9-11-29/h3-7,12-15H,8-11H2,1-2H3,(H,26,27,31)",SWLHHASUIJPBPZ-UHFFFAOYSA-N,0.0,1,1.87
-,A100755,None,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,2.6,None,None,None,OChem,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,"InChI=1S/C23H23NO5/c1-29-21(26)11-5-3-2-4-10-20(25)24-15-12-13-18-19(14-15)16-8-6-7-9-17(16)22(27)23(18)28/h6-9,12-14H,2-5,10-11H2,1H3,(H,24,25)",GMLYZTKKVRASPB-UHFFFAOYSA-N,0.0,1,2.6
-,A100755,None,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,3.0,None,None,None,OChem,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,"InChI=1S/C23H25F3N6O/c1-30(22(33)14-17-4-8-21(9-5-17)32-16-27-28-29-32)20-10-12-31(13-11-20)15-18-2-6-19(7-3-18)23(24,25)26/h2-9,16,20H,10-15H2,1H3",AZRVSANIIWCDJQ-UHFFFAOYSA-N,0.0,1,3.0
-,A100755,None,NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,3.3,None,None,None,OChem,NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,"InChI=1S/C18H19N3O2/c19-18(23)21-17(22)16(13-5-2-1-3-6-13)20-15-10-9-12-7-4-8-14(12)11-15/h1-3,5-6,9-11,16,20H,4,7-8H2,(H3,19,21,22,23)",YHAMWDFRLHXMHG-UHFFFAOYSA-N,0.0,1,3.3
-,A100755,None,O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,4.36,None,None,None,OChem,O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,"InChI=1S/C28H28N4O3/c33-27(30-22-9-4-5-10-22)26(21-14-16-29-17-15-21)32(19-23-11-6-18-35-23)28(34)25-13-12-24(31-25)20-7-2-1-3-8-20/h1-3,6-8,11-18,22,26,31H,4-5,9-10,19H2,(H,30,33)",ZHGKLQWTGOPORR-UHFFFAOYSA-N,0.0,1,4.36
-,A100755,None,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCC1CCN(C)CC1,1.83,None,None,None,OChem,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCC1CCN(C)CC1,"InChI=1S/C23H25ClN4O4/c1-28-7-5-14(6-8-28)11-30-20-10-17-15(9-19(20)29-2)23(26-12-25-17)27-21-16(24)3-4-18-22(21)32-13-31-18/h3-4,9-10,12,14H,5-8,11,13H2,1-2H3,(H,25,26,27)",UYKYCBACTCRLLP-UHFFFAOYSA-N,0.0,1,1.83
-,A100755,None,O=c1[nH]c2c(O)ccc(C(O)CNCCc3cccc(CN4CCCC4)c3)c2s1,-0.28,None,None,None,OChem,O=c1[nH]c2c(O)ccc(C(O)CNCCc3cccc(CN4CCCC4)c3)c2s1,"InChI=1S/C22H27N3O3S/c26-18-7-6-17(21-20(18)24-22(28)29-21)19(27)13-23-9-8-15-4-3-5-16(12-15)14-25-10-1-2-11-25/h3-7,12,19,23,26-27H,1-2,8-11,13-14H2,(H,24,28)",QWWLVVDOGURJDF-UHFFFAOYSA-N,0.0,1,-0.28
-,A100755,None,CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,1.72,None,None,None,OChem,CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,"InChI=1S/C21H24N4OS/c1-24(2)20(26)15-5-3-14(4-6-15)13-25-9-7-16-11-18-19(27-21(22)23-18)12-17(16)8-10-25/h3-6,11-12H,7-10,13H2,1-2H3,(H2,22,23)",DJFZOPTYMZKMLN-UHFFFAOYSA-N,0.0,1,1.72
-,A100755,None,CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,4.41,None,None,None,OChem,CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,"InChI=1S/C22H23N3O2/c1-15(2)11-25-20-14-24(13-19(20)21(26)23(3)22(25)27)12-17-9-6-8-16-7-4-5-10-18(16)17/h4-10,13-15H,11-12H2,1-3H3",HSGYYWSMLDCHQO-UHFFFAOYSA-N,0.0,1,4.41
-,A100755,None,Cc1ccc(-c2nnc(N3CCN(C(=O)c4ccco4)CC3)c3ccccc23)cc1,3.78,None,None,None,OChem,Cc1ccc(-c2nnc(N3CCN(C(=O)c4ccco4)CC3)c3ccccc23)cc1,"InChI=1S/C24H22N4O2/c1-17-8-10-18(11-9-17)22-19-5-2-3-6-20(19)23(26-25-22)27-12-14-28(15-13-27)24(29)21-7-4-16-30-21/h2-11,16H,12-15H2,1H3",BHRQGUJVQWCXIL-UHFFFAOYSA-N,0.0,1,3.78
-,A100755,None,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,3.07,None,None,None,OChem,Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,"InChI=1S/C14H11F3N2OS/c15-14(16,17)9-3-1-8(2-4-9)12-18-11-5-6-21-7-10(11)13(20)19-12/h1-4H,5-7H2,(H,18,19,20)",KLGQSVMIPOVQAX-UHFFFAOYSA-N,0.0,1,3.07
-,A123551,None,CCCCCCNc1nc2ccccc2c(=O)o1,3.8,None,None,None,OChem,CCCCCCNc1nc2ccccc2c(=O)o1,"InChI=1S/C14H18N2O2/c1-2-3-4-7-10-15-14-16-12-9-6-5-8-11(12)13(17)18-14/h5-6,8-9H,2-4,7,10H2,1H3,(H,15,16)",VLADJZKYLVJEOC-UHFFFAOYSA-N,0.0,1,3.8
-,A100755,None,COCCC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.78,None,None,None,OChem,COCCC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,"InChI=1S/C23H21N5O2/c1-30-13-10-22(29)26-19-3-5-20(6-4-19)27-23-25-15-18-14-17(2-7-21(18)28-23)16-8-11-24-12-9-16/h2-9,11-12,14-15H,10,13H2,1H3,(H,26,29)(H,25,27,28)",MCKPLODGBCOICL-UHFFFAOYSA-N,0.0,1,2.78
-,A100755,None,O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,2.62,None,None,None,OChem,O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,"InChI=1S/C17H14ClN3O/c18-13-7-5-12(6-8-13)16(22)11-21-15-4-2-1-3-14(15)20-10-9-19-17(20)21/h1-8H,9-11H2",UNWOUPDGMHAFDA-UHFFFAOYSA-N,0.0,1,2.62
-,A100755,None,C1=CCC(c2ccc3ccccc3c2)CNC1,1.64,None,None,None,OChem,C1=CCC(c2ccc3ccccc3c2)CNC1,"InChI=1S/C16H17N/c1-2-6-14-11-15(9-8-13(14)5-1)16-7-3-4-10-17-12-16/h1-6,8-9,11,16-17H,7,10,12H2",APQGMQHBIOJWDO-UHFFFAOYSA-N,0.0,1,1.64
-,A100755,None,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(F)c(F)c4)CC3)CC2)cc1,0.75,None,None,None,OChem,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(F)c(F)c4)CC3)CC2)cc1,"InChI=1S/C24H29F2N3O4S/c1-17-2-5-21(6-3-17)34(31,32)27-24(30)29-12-8-18(9-13-29)28-14-10-19(11-15-28)33-20-4-7-22(25)23(26)16-20/h2-7,16,18-19H,8-15H2,1H3,(H,27,30)",GKKYKABOCZBQRA-UHFFFAOYSA-N,0.0,1,0.75
-,A100755,None,Nc1nonc1C(=NO)Nc1ccc(F)c(Cl)c1,2.7,None,None,None,OChem,Nc1nonc1C(=NO)Nc1ccc(F)c(Cl)c1,"InChI=1S/C9H7ClFN5O2/c10-5-3-4(1-2-6(5)11)13-9(14-17)7-8(12)16-18-15-7/h1-3,17H,(H2,12,16)(H,13,14)",HGXSLPIXNPASGZ-UHFFFAOYSA-N,0.0,1,2.7
-,A111962,None,CCC(C)C(NC(C)=O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C(N)=O)C(C)C,-0.33,None,None,None,OChem,CCC(C)C(NC(C)=O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(C(N)=O)C(C)C,"InChI=1S/C19H32N6O4/c1-6-11(4)16(23-12(5)26)19(29)24-14(7-13-8-21-9-22-13)18(28)25-15(10(2)3)17(20)27/h8-11,14-16H,6-7H2,1-5H3,(H2,20,27)(H,21,22)(H,23,26)(H,24,29)(H,25,28)",LEVFPFIRCVKEJW-UHFFFAOYSA-N,0.0,1,-0.33
-,A100755,None,c1ccc(Sc2ccc3ccccc3n2)cc1,3.92,None,None,None,OChem,c1ccc(Sc2ccc3ccccc3n2)cc1,InChI=1S/C15H11NS/c1-2-7-13(8-3-1)17-15-11-10-12-6-4-5-9-14(12)16-15/h1-11H,BCOSVBKPHCKEII-UHFFFAOYSA-N,0.0,1,3.92
-,A100755,None,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)NC(C)C(C)(C)C,2.35,None,None,None,OChem,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1C(=O)NC(C)C(C)(C)C,"InChI=1S/C24H26F4N4O3S/c1-14-20(22(33)29-15(2)23(3,4)5)21(32(30-14)18-10-8-17(25)9-11-18)31-36(34,35)19-12-6-16(7-13-19)24(26,27)28/h6-13,15,31H,1-5H3,(H,29,33)",UATKNSLTWCCYOI-UHFFFAOYSA-N,0.0,1,2.35
BENZIODARONE,A124402,None,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,2.305,None,None,None,OChem,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,"InChI=1S/C17H12I2O3/c1-2-13-15(10-5-3-4-6-14(10)22-13)16(20)9-7-11(18)17(21)12(19)8-9/h3-8,21H,2H2,1H3",CZCHIEJNWPNBDE-UHFFFAOYSA-N,0.0,1,2.305
-,A100755,None,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.2,None,None,None,OChem,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"InChI=1S/C24H20N6O3/c1-2-33-24-25-20-9-5-8-19(23(31)32)21(20)30(24)14-15-10-12-16(13-11-15)17-6-3-4-7-18(17)22-26-28-29-27-22/h3-13H,2,14H2,1H3,(H,31,32)(H,26,27,28,29)",HTQMVQVXFRQIKW-UHFFFAOYSA-N,0.0,62,0.2
